Date,Description,Type,State,City,IsOptional
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,pires do rio,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,pires do rio,True
11/09/2025 00:00:00,Feriado Municipal,City,GO,pires do rio,False
03/19/2025 00:00:00,São José,City,GO,planaltina,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,planaltina,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,planaltina,True
10/15/2025 00:00:00,Dia do Professor,City,GO,planaltina,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,planaltina,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,planaltina,True
11/30/2025 00:00:00,Feriado Municipal,City,GO,planaltina,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,pontalina,False
05/22/2025 00:00:00,Feriado Municipal,City,GO,pontalina,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,pontalina,True
10/15/2025 00:00:00,Dia do Professor,City,GO,pontalina,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,pontalina,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,pontalina,True
10/31/2025 00:00:00,Feriado Municipal,City,GO,pontalina,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,porangatu,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,porangatu,True
08/25/2025 00:00:00,Feriado Municipal,City,GO,porangatu,False
09/15/2025 00:00:00,Feriado Municipal,City,GO,porangatu,False
10/15/2025 00:00:00,Dia do Professor,City,GO,porangatu,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,porangatu,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,porangatu,True
12/13/2025 00:00:00,Feriado Municipal,City,GO,porangatu,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,porteirao,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,porteirao,True
10/15/2025 00:00:00,Dia do Professor,City,GO,porteirao,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,porteirao,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,porteirao,True
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,portelandia,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,portelandia,True
10/15/2025 00:00:00,Dia do Professor,City,GO,portelandia,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,portelandia,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,portelandia,True
11/14/2025 00:00:00,Feriado Municipal,City,GO,portelandia,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,posse,False
07/19/2025 00:00:00,Feriado Municipal,City,GO,posse,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,posse,True
07/26/2025 00:00:00,Feriado Municipal,City,GO,posse,False
10/15/2025 00:00:00,Dia do Professor,City,GO,posse,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,posse,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,posse,True
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,professor jamil,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,professor jamil,True
10/15/2025 00:00:00,Dia do Professor,City,GO,professor jamil,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,professor jamil,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,professor jamil,True
01/22/2025 00:00:00,Feriado Municipal,City,GO,quirinopolis,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,quirinopolis,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,quirinopolis,True
08/15/2025 00:00:00,Feriado Municipal,City,GO,quirinopolis,False
10/15/2025 00:00:00,Dia do Professor,City,GO,quirinopolis,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,quirinopolis,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,quirinopolis,True
03/17/2025 00:00:00,Feriado Municipal,City,GO,rialma,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,rialma,False
05/31/2025 00:00:00,Feriado Municipal,City,GO,rialma,False
07/16/2025 00:00:00,Feriado Municipal,City,GO,rialma,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,rialma,True
09/04/2025 00:00:00,Feriado Municipal,City,GO,rialma,False
10/15/2025 00:00:00,Dia do Professor,City,GO,rialma,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,rialma,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,rialma,True
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,rianapolis,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,rianapolis,True
10/15/2025 00:00:00,Dia do Professor,City,GO,rianapolis,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,rianapolis,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,rianapolis,True
12/18/2025 00:00:00,Feriado Municipal,City,GO,rianapolis,False
01/20/2025 00:00:00,Feriado Municipal,City,GO,rio quente,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,rio quente,False
05/11/2025 00:00:00,Feriado Municipal,City,GO,rio quente,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,rio quente,True
10/15/2025 00:00:00,Dia do Professor,City,GO,rio quente,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,rio quente,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,rio quente,True
01/20/2025 00:00:00,Feriado Municipal,City,GO,rio verde,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,rio verde,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,rio verde,True
08/05/2025 00:00:00,Feriado Municipal,City,GO,rio verde,False
10/15/2025 00:00:00,Dia do Professor,City,GO,rio verde,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,rio verde,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,rio verde,True
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,rubiataba,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,rubiataba,True
08/15/2025 00:00:00,Feriado Municipal,City,GO,rubiataba,False
10/15/2025 00:00:00,Dia do Professor,City,GO,rubiataba,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,rubiataba,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,rubiataba,True
01/05/2025 00:00:00,Feriado Municipal,City,GO,sanclerlandia,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,sanclerlandia,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,sanclerlandia,True
08/15/2025 00:00:00,Feriado Municipal,City,GO,sanclerlandia,False
10/15/2025 00:00:00,Dia do Professor,City,GO,sanclerlandia,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,sanclerlandia,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,sanclerlandia,True
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,santa barbara de goias,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,santa barbara de goias,True
10/15/2025 00:00:00,Dia do Professor,City,GO,santa barbara de goias,True
10/23/2025 00:00:00,Aniversário da cidade,City,GO,santa barbara de goias,False
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,santa barbara de goias,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,santa barbara de goias,True
12/04/2025 00:00:00,Santa Bárbara,City,GO,santa barbara de goias,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,santa cruz de goias,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,santa cruz de goias,True
10/15/2025 00:00:00,Dia do Professor,City,GO,santa cruz de goias,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,santa cruz de goias,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,santa cruz de goias,True
12/08/2025 00:00:00,Feriado Municipal,City,GO,santa cruz de goias,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,santa fe de goias,False
06/01/2025 00:00:00,Feriado Municipal,City,GO,santa fe de goias,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,santa fe de goias,True
10/15/2025 00:00:00,Dia do Professor,City,GO,santa fe de goias,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,santa fe de goias,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,santa fe de goias,True
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,santa helena de goias,False
05/18/2025 00:00:00,Feriado Municipal,City,GO,santa helena de goias,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,santa helena de goias,True
08/20/2025 00:00:00,Feriado Municipal,City,GO,santa helena de goias,False
10/15/2025 00:00:00,Dia do Professor,City,GO,santa helena de goias,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,santa helena de goias,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,santa helena de goias,True
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,santa isabel,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,santa isabel,True
10/15/2025 00:00:00,Dia do Professor,City,GO,santa isabel,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,santa isabel,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,santa isabel,True
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,santa rita do araguaia,False
05/22/2025 00:00:00,Feriado Municipal,City,GO,santa rita do araguaia,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,santa rita do araguaia,True
10/15/2025 00:00:00,Dia do Professor,City,GO,santa rita do araguaia,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,santa rita do araguaia,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,santa rita do araguaia,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,GO,santa rita do araguaia,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,santa rita do novo destino,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,santa rita do novo destino,True
10/15/2025 00:00:00,Dia do Professor,City,GO,santa rita do novo destino,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,santa rita do novo destino,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,santa rita do novo destino,True
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,santa rosa de goias,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,santa rosa de goias,True
08/15/2025 00:00:00,Feriado Municipal,City,GO,santa rosa de goias,False
10/15/2025 00:00:00,Dia do Professor,City,GO,santa rosa de goias,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,santa rosa de goias,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,santa rosa de goias,True
11/14/2025 00:00:00,Feriado Municipal,City,GO,santa rosa de goias,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,santa tereza de goias,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,santa tereza de goias,True
10/15/2025 00:00:00,Dia do Professor,City,GO,santa tereza de goias,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,santa tereza de goias,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,santa tereza de goias,True
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,santa terezinha de goias,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,santa terezinha de goias,True
10/15/2025 00:00:00,Dia do Professor,City,GO,santa terezinha de goias,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,santa terezinha de goias,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,santa terezinha de goias,True
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,santo antonio da barra,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,santo antonio da barra,True
10/15/2025 00:00:00,Dia do Professor,City,GO,santo antonio da barra,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,santo antonio da barra,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,santo antonio da barra,True
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,santo antonio de goias,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,santo antonio de goias,True
10/15/2025 00:00:00,Dia do Professor,City,GO,santo antonio de goias,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,santo antonio de goias,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,santo antonio de goias,True
03/08/2025 00:00:00,Feriado Municipal,City,GO,santo antonio do descoberto,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,santo antonio do descoberto,False
05/14/2025 00:00:00,Feriado Municipal,City,GO,santo antonio do descoberto,False
06/13/2025 00:00:00,Dia de Santo Antônio,City,GO,santo antonio do descoberto,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,santo antonio do descoberto,True
10/15/2025 00:00:00,Dia do Professor,City,GO,santo antonio do descoberto,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,santo antonio do descoberto,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,santo antonio do descoberto,True
11/30/2025 00:00:00,Feriado Municipal,City,GO,santo antonio do descoberto,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,sao domingos,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,sao domingos,True
08/04/2025 00:00:00,Feriado Municipal,City,GO,sao domingos,False
08/06/2025 00:00:00,Feriado Municipal,City,GO,sao domingos,False
10/15/2025 00:00:00,Dia do Professor,City,GO,sao domingos,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,sao domingos,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,sao domingos,True
12/13/2025 00:00:00,Feriado Municipal,City,GO,sao domingos,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,sao francisco de goias,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,sao francisco de goias,True
09/08/2025 00:00:00,Feriado Municipal,City,GO,sao francisco de goias,False
10/15/2025 00:00:00,Dia do Professor,City,GO,sao francisco de goias,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,sao francisco de goias,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,sao francisco de goias,True
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,sao joao da parauna,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,sao joao da parauna,True
10/15/2025 00:00:00,Dia do Professor,City,GO,sao joao da parauna,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,sao joao da parauna,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,sao joao da parauna,True
01/20/2025 00:00:00,Feriado Municipal,City,GO,sao joao dalianca,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,sao joao dalianca,False
06/24/2025 00:00:00,Feriado Municipal,City,GO,sao joao dalianca,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,sao joao dalianca,True
08/15/2025 00:00:00,Feriado Municipal,City,GO,sao joao dalianca,False
10/15/2025 00:00:00,Dia do Professor,City,GO,sao joao dalianca,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,sao joao dalianca,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,sao joao dalianca,True
11/13/2025 00:00:00,Feriado Municipal,City,GO,sao joao dalianca,False
12/24/2025 00:00:00,Feriado Municipal,City,GO,sao joao dalianca,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,sao luis de montes belos,False
06/21/2025 00:00:00,Feriado Municipal,City,GO,sao luis de montes belos,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,sao luis de montes belos,True
10/15/2025 00:00:00,Dia do Professor,City,GO,sao luis de montes belos,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,sao luis de montes belos,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,sao luis de montes belos,True
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,sao luiz do norte,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,sao luiz do norte,True
10/15/2025 00:00:00,Dia do Professor,City,GO,sao luiz do norte,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,sao luiz do norte,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,sao luiz do norte,True
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,sao miguel do araguaia,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,sao miguel do araguaia,True
09/29/2025 00:00:00,Feriado Municipal,City,GO,sao miguel do araguaia,False
10/15/2025 00:00:00,Dia do Professor,City,GO,sao miguel do araguaia,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,sao miguel do araguaia,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,sao miguel do araguaia,True
11/14/2025 00:00:00,Feriado Municipal,City,GO,sao miguel do araguaia,False
01/09/2025 00:00:00,Feriado Municipal,City,GO,sao miguel do passa quatro,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,sao miguel do passa quatro,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,sao miguel do passa quatro,True
09/29/2025 00:00:00,Feriado Municipal,City,GO,sao miguel do passa quatro,False
10/15/2025 00:00:00,Dia do Professor,City,GO,sao miguel do passa quatro,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,sao miguel do passa quatro,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,sao miguel do passa quatro,True
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,sao patricio,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,sao patricio,True
10/15/2025 00:00:00,Dia do Professor,City,GO,sao patricio,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,sao patricio,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,sao patricio,True
04/18/2025 00:00:00,Sexta-feira da Paixão,City,GO,sao simao,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,sao simao,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,sao simao,True
10/03/2025 00:00:00,Aniversário,City,GO,sao simao,False
10/15/2025 00:00:00,Dia do Professor,City,GO,sao simao,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,sao simao,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,sao simao,True
10/28/2025 00:00:00,Padroeiro,City,GO,sao simao,False
11/14/2025 00:00:00,Emancipação,City,GO,sao simao,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,senador canedo,False
05/24/2025 00:00:00,Feriado Municipal,City,GO,senador canedo,False
06/01/2025 00:00:00,Feriado Municipal,City,GO,senador canedo,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,senador canedo,True
10/15/2025 00:00:00,Dia do Professor,City,GO,senador canedo,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,senador canedo,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,senador canedo,True
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,serranopolis,False
05/13/2025 00:00:00,Feriado Municipal,City,GO,serranopolis,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,serranopolis,True
10/15/2025 00:00:00,Dia do Professor,City,GO,serranopolis,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,serranopolis,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,serranopolis,True
11/14/2025 00:00:00,Feriado Municipal,City,GO,serranopolis,False
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,silvania,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,silvania,True
09/14/2025 00:00:00,Feriado Municipal,City,GO,silvania,False
10/15/2025 00:00:00,Dia do Professor,City,GO,silvania,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,silvania,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,silvania,True
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,simolandia,False
07/26/2025 00:00:00,Fundação da Cidade de Goiás,City,GO,simolandia,True
10/15/2025 00:00:00,Dia do Professor,City,GO,simolandia,True
10/24/2025 00:00:00,Pedra fundamental de Goiânia,City,GO,simolandia,True
10/28/2025 00:00:00,Dia do Servidor Público,City,GO,simolandia,True
04/21/2025 00:00:00,Dia de Tiradentes,City,GO,sitio dabadia,False
